date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-04,1.0235197566691938,1.0235197566622292,1.023519756676765,5996820047
2025-03-05,1.0250890002903779,1.0250890002839101,1.0250890002975463,5996820047
2025-03-06,1.0266582439115615,1.0266582439045566,1.0266582439187864,5996820047
2025-03-07,1.028227487532745,1.0282274875262336,1.0282274875397481,5996820047
2025-03-08,1.0297967311539287,1.0297967311471536,1.0297967311611995,5996820047
2025-03-09,1.0313659747751123,1.0313659747676898,1.0313659747819894,5996820047
2025-03-10,1.0329352183962959,1.0329352183895064,1.0329352184026837,5996820047
2025-03-11,1.0345044620174795,1.0345044620105373,1.0345044620249626,5996820047
2025-03-12,1.0360737056386635,1.0360737056316576,1.0360737056455753,5996820047
2025-03-13,1.0376429492598471,1.037642949252471,1.037642949267435,5996820047
2025-03-14,1.0392121928810307,1.0392121928735918,1.0392121928884939,5996820047
2025-03-15,1.0407814365022143,1.0407814364945134,1.0407814365100996,5996820047
2025-03-16,1.042350680123398,1.0423506801164217,1.0423506801308369,5996820047
2025-03-17,1.043919923744582,1.043919923737721,1.0439199237521966,5996820047
2025-01-21,-2.63368709818506,-2.6336870982526,-2.633687098117144,5996937634
2025-01-22,-5.9474175768160595,-5.947417576884075,-5.9474175767512,5996937634
2025-01-23,-8.893888133381902,-8.893888133447634,-8.893888133315189,5996937634
2025-01-24,-11.437166128807537,-11.437166128872645,-11.437166128739472,5996937634
2025-01-25,-13.553285842940687,-13.553285843002255,-13.553285842872429,5996937634
2025-01-26,-15.230479045054647,-15.230479045117978,-15.230479044987632,5996937634
2025-01-27,-16.469066802053607,-16.469066802123983,-16.469066801988582,5996937634
2025-01-28,-17.281018894531158,-17.28101889460047,-17.281018894470062,5996937634
2025-01-29,-17.689196730185728,-17.689196730252707,-17.68919673011943,5996937634
2025-01-30,-17.7263046967252,-17.7263046967948,-17.72630469665664,5996937634
2025-01-31,-17.433583215989856,-17.433583216055204,-17.43358321592137,5996937634
2025-02-01,-16.859284099935294,-16.859284100001897,-16.859284099863448,5996937634
2025-02-02,-16.056974949661935,-16.056974949730836,-16.056974949591766,5996937634
2025-02-03,-15.083724097496287,-15.08372409756669,-15.083724097428682,5996937634
2025-02-04,-13.998220826673643,-13.99822082674165,-13.998220826601802,5996937634
2025-02-05,-12.858887216056894,-12.858887216124401,-12.85888721599091,5996937634
2025-02-06,-11.722037898585372,-11.72203789865696,-11.722037898516318,5996937634
2025-02-07,-10.64014229250437,-10.640142292568642,-10.640142292432941,5996937634
2025-02-08,-9.660240513552667,-9.660240513618604,-9.660240513485837,5996937634
2025-02-09,-8.822559302789529,-8.82255930286256,-8.822559302716085,5996937634
2025-02-10,-8.159368052799616,-8.159368052875067,-8.159368052730832,5996937634
2025-02-11,-7.6941075707959445,-7.694107570866089,-7.694107570721217,5996937634
2025-02-12,-7.440815801825769,-7.440815801898062,-7.440815801757186,5996937634
2025-02-13,-7.403865601269015,-7.403865601338284,-7.40386560119714,5996937634
2025-02-14,-7.5780200652800165,-7.578020065350068,-7.578020065206626,5996937634
2025-02-15,-7.948801190479502,-7.948801190545146,-7.948801190401152,5996937634
2025-02-16,-8.493158030637288,-8.493158030707905,-8.493158030562746,5996937634
2025-02-17,-9.180411339911037,-9.180411339980651,-9.180411339830428,5996937634
2025-01-28,1.0,0.999999998721339,1.0000000012384929,5996941129
2025-01-29,1.0,0.9999999988173132,1.0000000012650248,5996941129
2025-01-30,1.0,0.9999999987150962,1.0000000012600267,5996941129
2025-01-31,1.0,0.9999999987629269,1.000000001280697,5996941129
2025-02-01,1.0,0.9999999987759851,1.0000000012361703,5996941129
2025-02-02,1.0,0.9999999987295444,1.0000000013621515,5996941129
2025-02-03,1.0,0.9999999986954138,1.0000000012415249,5996941129
2025-02-04,1.0,0.9999999987008135,1.0000000011964207,5996941129
2025-02-05,1.0,0.9999999987270066,1.0000000013028212,5996941129
2025-02-06,1.0,0.9999999986605773,1.000000001292809,5996941129
2025-02-07,1.0,0.9999999987152122,1.0000000012251486,5996941129
2025-02-08,1.0,0.9999999987094569,1.0000000012458419,5996941129
2025-02-09,1.0,0.9999999987200194,1.0000000012720864,5996941129
2025-02-10,1.0,0.9999999987795215,1.0000000012399781,5996941129
2025-02-11,1.0,0.9999999986630771,1.0000000012680341,5996941129
2025-02-12,1.0,0.9999999986459333,1.0000000013154393,5996941129
2025-02-13,1.0,0.9999999987001097,1.0000000012797783,5996941129
2025-02-14,1.0,0.9999999987432744,1.000000001244012,5996941129
2025-02-15,1.0,0.9999999986742308,1.0000000012225203,5996941129
2025-02-16,1.0,0.9999999987881178,1.000000001257644,5996941129
2025-02-17,1.0,0.9999999987171695,1.0000000013430772,5996941129
2025-02-18,1.0,0.9999999987164513,1.0000000013355657,5996941129
2025-02-19,1.0,0.9999999987102786,1.0000000011985495,5996941129
2025-02-20,1.0,0.9999999987915357,1.0000000011976857,5996941129
2025-02-21,1.0,0.9999999986992864,1.000000001165706,5996941129
2025-02-22,1.0,0.9999999987116186,1.0000000013588197,5996941129
2025-02-23,1.0,0.9999999987040432,1.000000001449529,5996941129
2025-02-24,1.0,0.9999999988166061,1.0000000013579053,5996941129
2025-02-25,22.32682335508443,20.00345825567456,24.864154138946372,599703217
2025-02-26,24.27657611240582,21.918985197224792,26.723775964496728,599703217
2025-02-27,26.781354671213847,24.516980493608724,29.037773421831826,599703217
2025-02-28,29.854912471217993,27.322810614527057,32.33073798558531,599703217
2025-03-01,33.497569796114384,31.28442581923201,35.889971230255085,599703217
2025-03-02,37.695426839407894,35.30929960395596,40.18131045619835,599703217
2025-03-03,42.41992881282734,40.03376095025166,44.78423701257901,599703217
2025-03-04,47.62780910741496,45.3330709030346,49.993210934977725,599703217
2025-03-05,53.26142672499324,50.72057497645172,55.72623367326108,599703217
2025-03-06,59.24950365785864,56.79857280168795,61.82197926718597,599703217
2025-03-07,65.50825689031949,63.077764146288,67.961099962784,599703217
2025-03-08,71.94290852962061,69.65284696207516,74.31314642190006,599703217
2025-03-09,78.44954655998139,75.97000815684339,80.71447050237461,599703217
2025-03-10,84.91729816931957,82.58883815968473,87.3591294871964,599703217
2025-03-11,91.23076783158234,88.790670097947,93.53636845187128,599703217
2025-03-12,97.27268363491862,94.97894967005386,99.58938544452538,599703217
2025-03-13,102.92668799524718,100.46417067408558,105.24452516051441,599703217
2025-03-14,108.08020312413217,105.5759579166182,110.47742906805783,599703217
2025-03-15,112.62729762590268,110.14030075508282,114.90613639675136,599703217
2025-03-16,116.47147853364626,114.1062055661124,118.80356062787615,599703217
2025-03-17,119.52833305576479,117.00365679214318,121.81969656376086,599703217
2025-03-18,121.72794633853424,119.23477323666881,124.1512732300514,599703217
2025-03-19,123.01702564513892,120.74977006337534,125.50516360726408,599703217
2025-03-20,123.3606674339003,120.95214926009436,125.9725053009522,599703217
2025-03-21,122.74371176381295,120.40235629756761,125.0423954586254,599703217
